ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
18,1902828996,3.59521746635437,0.06108036418422508,0.7581598779025639,0.15197830676517693,0.9536734562274422,0.8151252179567043,0.43590821802849417,0.0,0.0,0.43590821802849417,10.0,14.0
19,600597301,3.457993268966675,0.054438298480330716,0.6762499039458147,0.10286069364516277,0.9614175082437878,0.8714929454371843,0.5549479742722899,0.0,0.0,0.5549479742722899,13.0,11.0
20,1109712493,3.4609313011169434,0.054926923548007836,0.699316433217552,0.1586450759495795,0.9656302278481275,0.8325232972385946,0.5956768602309361,0.0,0.0,0.5956768602309361,14.0,10.0
21,1908809541,3.7481701374053955,0.0710710300487464,0.6625836344914068,0.16322988976755146,0.9528200415258204,0.8101643790321296,0.5141840922057291,0.0,0.0,0.5141840922057291,12.0,12.0
22,283485519,3.685922861099243,0.0750296122344766,0.7140516520889499,0.16013756867037865,0.9620966556698377,0.8297562295853494,0.5152971052681662,0.0,0.0,0.5152971052681662,12.0,12.0
23,995771219,3.461930990219116,0.07843146446609073,0.7711348040862329,0.13378106167942597,0.9623019411887404,0.8464397819414233,0.4368011963674526,0.0,0.0,0.4368011963674526,10.0,14.0
24,1470874630,3.7961556911468506,0.07700603841813503,0.6463822309435563,0.1855346879230148,0.9439235033431607,0.7862244838041225,0.5545279704215534,0.0,0.0,0.5545279704215534,13.0,11.0
25,1897630179,3.632939100265503,0.08066390513149715,0.7567353791873447,0.26570797093255044,0.934363940795023,0.7293832668448941,0.4746894537795972,0.0,0.0,0.4746894537795972,11.0,13.0
26,1875742273,3.6108853816986084,0.0644800150330957,0.7892574531382895,0.21955716715194293,0.9586709294198343,0.7652960092023764,0.5555681870621446,0.0,0.0,0.5555681870621446,13.0,11.0
27,245422882,3.6262078285217285,0.060188102911529304,0.7310554002692075,0.2013163190871535,0.9639543452153779,0.7823112138681115,0.5961630812967776,0.0,0.0,0.5961630812967776,14.0,10.0
28,2059112513,3.4050092697143555,0.05663542829286739,0.7302978730715145,0.14723774591724711,0.9644597313733714,0.8435737894678708,0.5961644942054759,0.0,0.0,0.5961644942054759,14.0,10.0
29,326485132,3.428941488265991,0.06511305721864544,0.5907524579391406,0.15150604805988435,0.9633187902833038,0.8273175874619831,0.47669213803046984,0.0,0.0,0.47669213803046984,11.0,13.0
30,894642810,3.570225477218628,0.05494230484573829,0.5814546791713343,0.12046663903445673,0.9598725958541999,0.8740054443340055,0.4363986140105579,0.0,0.0,0.4363986140105579,10.0,14.0
31,79458643,3.367020845413208,0.07888237537875906,0.742749575882064,0.11552046411582151,0.9586198318015035,0.8696326467270211,0.5156351528255105,0.0,0.0,0.5156351528255105,12.0,12.0
32,1591857901,3.3659608364105225,0.05171112398721208,0.7032826621189696,0.1423977962502591,0.9446560276394149,0.8266714194363917,0.4749810726353117,0.0,0.0,0.4749810726353117,11.0,13.0
33,1460543985,3.675192356109619,0.06803828950466681,0.8972777627346816,0.20024973528509807,0.9632527797385212,0.7891135248621407,0.5560330781384895,0.0,0.0,0.5560330781384895,13.0,11.0
34,1160310586,3.699918746948242,0.06973629241758553,0.6588828273057143,0.15280631292693006,0.951496864636421,0.8118958391056046,0.5938727892850051,0.0,0.0,0.5938727892850051,14.0,10.0
35,457495139,3.607886791229248,0.07894310484588217,0.8661696367758315,0.22081777963190619,0.9674848627789249,0.7678978353198366,0.5958421581003708,0.0,0.0,0.5958421581003708,14.0,10.0
36,567169085,3.777160882949829,0.07749975215823772,0.6893489066934393,0.15058878250750374,0.9659564333873485,0.84760608064826,0.5170750654299034,0.0,0.0,0.5170750654299034,12.0,12.0
37,1950784089,3.7778944969177246,0.06582631213953008,0.797684900587222,0.16998070403244195,0.9668576512945668,0.8218272710347574,0.5954524947251499,0.0,0.0,0.5954524947251499,14.0,10.0
38,1100118300,3.6978585720062256,0.056017572088859297,0.6225676171520146,0.18139521032082645,0.9641913532849676,0.8089353182406019,0.5149588324157252,0.0,0.0,0.5149588324157252,12.0,12.0
39,1132769411,3.778160572052002,0.061686202461547206,0.7806936268959442,0.22050058379948825,0.9505424976578571,0.761982902466962,0.5544818301391159,0.0,0.0,0.5544818301391159,13.0,11.0
40,769167530,3.679924726486206,0.08150661316641916,0.7440281657501504,0.2056855212977727,0.9517961119062722,0.7739151534066672,0.554685461757725,0.0,0.0,0.554685461757725,13.0,11.0
41,334797176,3.5638999938964844,0.0806868446784365,0.8417358147179609,0.14370396309929714,0.9476480830329345,0.8200763542342842,0.4753786030310496,0.0,0.0,0.4753786030310496,11.0,13.0
42,155432522,3.676192283630371,0.06681685374403844,0.825696668720432,0.21711181940016136,0.9642641074982395,0.780252087246941,0.594051928327847,0.0,0.0,0.594051928327847,14.0,10.0
43,896640668,3.4399988651275635,0.07649127431529128,0.6511295876044549,0.13602245738414798,0.9475669394300839,0.831488031619712,0.4744431996019784,0.0,0.0,0.4744431996019784,11.0,13.0
44,1806013318,3.5688982009887695,0.061130272865157,0.8170712934784664,0.1657456146407327,0.9660482685681301,0.814812410291119,0.556365372429851,0.0,0.0,0.556365372429851,13.0,11.0
45,1713688034,3.4982471466064453,0.06002298777391867,0.620627928972377,0.12978464438429244,0.9680386772252488,0.8604933200054984,0.5968647782595485,0.0,0.0,0.5968647782595485,14.0,10.0
46,1226699626,3.4399988651275635,0.05469000839748353,0.731600963964358,0.18279893672804726,0.9559333054120525,0.8041150182145824,0.6342692155711219,0.0,0.0,0.6342692155711219,15.0,9.0
47,1975687421,3.5229125022888184,0.05594768344382795,0.7299683502472601,0.21877612371242236,0.9368374013887683,0.7368578813172283,0.4348401749939629,0.0,0.0,0.4348401749939629,10.0,14.0
48,2014272314,3.73917293548584,0.05293798937733622,0.61353505224067,0.1327415557284765,0.9595686679375101,0.8423082400213263,0.6327779354822239,0.0,0.0,0.6327779354822239,15.0,9.0
49,140526334,3.503978967666626,0.06679661968296687,0.7761615958729544,0.13225309287543982,0.9633010876056344,0.8338954509213568,0.5567254241544288,0.0,0.0,0.5567254241544288,13.0,11.0
50,1277552734,3.6208817958831787,0.057702349946465815,0.7490623886326994,0.1991448515697975,0.9650010820842057,0.7860904669351412,0.5546944869826793,0.0,0.0,0.5546944869826793,13.0,11.0
51,1715568013,4.2840046882629395,0.06608465267405075,0.8314264695588522,0.1685459656764553,0.9568577795849742,0.8070465695716942,0.5952192285639333,0.0,0.0,0.5952192285639333,14.0,10.0
52,1352248862,3.7389066219329834,0.0742753181889176,0.7079038939775728,0.16028106344672388,0.9549181531242309,0.8204603355788573,0.47481786940286325,0.0,0.0,0.47481786940286325,11.0,13.0
53,541976094,3.7128541469573975,0.0802981799097446,0.5906738763372783,0.1467974068133697,0.9612347019120595,0.8281121843518028,0.5944783415560935,0.0,0.0,0.5944783415560935,14.0,10.0
54,1912490844,3.703183650970459,0.055815009469785536,0.6631875382247098,0.19692848263012844,0.9518456317992672,0.7849738482820926,0.5142262313518347,0.0,0.0,0.5142262313518347,12.0,12.0
55,1912841347,3.495981454849243,0.06686806476993505,0.654904368911578,0.14985798432459202,0.9568787180370265,0.8261138633413907,0.47648496051253547,0.0,0.0,0.47648496051253547,11.0,13.0
56,1242106327,3.6498730182647705,0.07668154484626544,0.8814232692221334,0.15465342157514445,0.9545511732126407,0.8229177140076146,0.554845529059815,0.0,0.0,0.554845529059815,13.0,11.0
57,1786343132,3.6042144298553467,0.06566221417170091,0.7317348565483399,0.12885044021181957,0.9488035507138308,0.8318125932676074,0.47526250041400386,0.0,0.0,0.47526250041400386,11.0,13.0
58,1722129035,3.6359381675720215,0.06101033395832143,0.7479333851095782,0.13550123611984924,0.9718546731395051,0.8589009491775694,0.5572393513400865,0.0,0.0,0.5572393513400865,13.0,11.0
59,448006699,3.6508729457855225,0.07396537423713115,0.6638187273800362,0.1605174766083062,0.9672440512853991,0.8336565991056204,0.5172226626208274,0.0,0.0,0.5172226626208274,12.0,12.0
60,1577629530,3.6871888637542725,0.05648500068021598,0.7371532839730659,0.16430562056769113,0.9612181315823041,0.8146356438676204,0.5552994525432386,0.0,0.0,0.5552994525432386,13.0,11.0
61,1891038970,3.570957899093628,0.07861142277183865,0.6505884884102331,0.20966420142997855,0.9566885136478221,0.7691269053521129,0.5152233548598454,0.0,0.0,0.5152233548598454,12.0,12.0
62,762041545,3.6388769149780273,0.05981963161574781,0.6382950590977883,0.25650266078626305,0.9592132270426884,0.7505296564092155,0.47605022947250897,0.0,0.0,0.47605022947250897,11.0,13.0
63,1191135949,4.206028938293457,0.0739065931486678,0.7566683088577116,0.192539512115411,0.9547081982305511,0.8103824386885523,0.5943579423678337,0.0,0.0,0.5943579423678337,14.0,10.0
64,801081683,3.6609301567077637,0.05996980359169128,0.7155181519812536,0.12423478324424445,0.9540135022840913,0.8400341481211526,0.4765888394851477,0.0,0.0,0.4765888394851477,11.0,13.0
65,95078149,3.7668941020965576,0.07012433203675038,0.6570588348667198,0.11001867662442631,0.9391465680872046,0.8653621253568774,0.5144342685857697,0.0,0.0,0.5144342685857697,12.0,12.0
66,284191565,3.701184034347534,0.05107811134498406,0.8830475296137269,0.21148914962388163,0.9643804265918667,0.7743027697711414,0.5560936248358285,0.0,0.0,0.5560936248358285,13.0,11.0
67,1940650960,3.56496000289917,0.0769111273908908,0.6354927333700883,0.16182984812886164,0.9358236273956018,0.8179863519757418,0.3953944177221748,0.0,0.0,0.3953944177221748,9.0,15.0
68,907804649,3.959777593612671,0.0738985991221006,0.8134863543815414,0.21517963038368623,0.9299056509840626,0.7547247341942313,0.43397298792566735,0.0,0.0,0.43397298792566735,10.0,14.0
69,1010391103,3.7151803970336914,0.07398251834217956,0.7723662089491122,0.17366381416504606,0.9593590240157837,0.8041356587635348,0.47574554703153177,0.0,0.0,0.47574554703153177,11.0,13.0
70,1681244314,3.7379066944122314,0.06565910389552228,0.6682923692809573,0.13051986741054736,0.955952393333442,0.8456621587386531,0.5937315803046619,0.0,0.0,0.5937315803046619,14.0,10.0
71,881031684,4.091793775558472,0.05575025232019835,0.8023277762630091,0.2000631100895878,0.9590066449265332,0.7795391931326736,0.5944154394473489,0.0,0.0,0.5944154394473489,14.0,10.0
72,1150745744,4.068950653076172,0.08028638711216989,0.8000970712146642,0.13076007743348034,0.967012452851142,0.8579871766147434,0.4372096827607402,0.0,0.0,0.4372096827607402,10.0,14.0
73,109838091,3.746903896331787,0.06173424917039558,0.757174756778448,0.12134620304720632,0.9579396490626806,0.850061190733326,0.5537285962004558,0.0,0.0,0.5537285962004558,13.0,11.0
74,329060993,3.7658934593200684,0.05651088989443668,0.691394419264077,0.14778146318553,0.9595889670713353,0.8295990517616244,0.5544518758017358,0.0,0.0,0.5544518758017358,13.0,11.0
75,1578246256,3.6248810291290283,0.07315987046615909,0.6523572659841022,0.16334432230911566,0.9487931503026021,0.8190870826590286,0.4352990911420937,0.0,0.0,0.4352990911420937,10.0,14.0
76,1459414639,3.644935131072998,0.07336471247566771,0.6501571350906298,0.12966276835944382,0.9609481256610014,0.8501267565227192,0.4764343689055711,0.0,0.0,0.4764343689055711,11.0,13.0
77,1717144779,3.6558713912963867,0.06792350487282496,0.7174356589548748,0.16313062585025373,0.9375715555260176,0.8026516807654338,0.5541639604515788,0.0,0.0,0.5541639604515788,13.0,11.0
78,234383320,3.5059173107147217,0.06339609773311111,0.874166789487103,0.23378423587994235,0.9495616769941396,0.739633933203655,0.43482868057058033,0.0,0.0,0.43482868057058033,10.0,14.0
79,1926862033,3.4519948959350586,0.07404497756042844,0.797786948465747,0.15186044874838744,0.9624015519532199,0.8289772065055766,0.594564835407106,0.0,0.0,0.594564835407106,14.0,10.0
80,809921203,3.583893299102783,0.054358509979641714,0.6706383625762422,0.1718326513282478,0.9618300831253308,0.8228545402915567,0.5556113544645115,0.0,0.0,0.5556113544645115,13.0,11.0
81,633889183,3.5269112586975098,0.06208912195847518,0.6544941153712621,0.09943529499622031,0.9678672046825896,0.8900176921413379,0.5555447193812941,0.0,0.0,0.5555447193812941,13.0,11.0
82,526735776,3.4180052280426025,0.06618847377490535,0.8090038062022294,0.237180771365575,0.9668854150431214,0.756135869208778,0.47579327298234736,0.0,0.0,0.47579327298234736,11.0,13.0
83,1580902692,3.3859546184539795,0.07246519576712153,0.6830863740944495,0.15279533311365326,0.960694531296153,0.8151630534536719,0.51645140507711,0.0,0.0,0.51645140507711,12.0,12.0
84,1390877728,3.6208817958831787,0.06509301943784451,0.745506176449069,0.16913976017845098,0.9675736166528063,0.8175371123748068,0.5968985491078564,0.0,0.0,0.5968985491078564,14.0,10.0
85,673709238,3.592951536178589,0.0685447817003126,0.6981566779056712,0.148618054819459,0.9607042481355424,0.8361606255341233,0.5161849085236603,0.0,0.0,0.5161849085236603,12.0,12.0
86,1782693368,3.484924077987671,0.06093684042256697,0.8001513847652225,0.13075212902644992,0.9492649763695772,0.848112713328723,0.43631683056342824,0.0,0.0,0.43631683056342824,10.0,14.0
87,1202807456,3.47792649269104,0.07483744098380447,0.7918775977123437,0.1694841565798917,0.9654852943167527,0.8202202078303723,0.5165144393913019,0.0,0.0,0.5165144393913019,12.0,12.0
88,363244612,3.504978656768799,0.05720130031673386,0.6727623821458454,0.12722038359467852,0.9596931308887342,0.8540926663847296,0.5946242777200653,0.0,0.0,0.5946242777200653,14.0,10.0
89,945660547,3.421943187713623,0.05903890489768417,0.7354199114951071,0.1647890748616521,0.9519648179577086,0.8206214262615272,0.5150979604318858,0.0,0.0,0.5150979604318858,12.0,12.0
90,547955011,3.978771209716797,0.075655832155935,0.7978377112574548,0.1894259324318843,0.9557978625606363,0.7903263945394948,0.43563774433008357,0.0,0.0,0.43563774433008357,10.0,14.0
91,1558737798,3.6889216899871826,0.06068161091395881,0.6813728521107134,0.13704786507224706,0.9366045876423115,0.8144727940686504,0.4744088317889657,0.0,0.0,0.4744088317889657,11.0,13.0
92,1523423364,3.491922616958618,0.06455486540357774,0.4849579636205598,0.18324022499016787,0.962102039549722,0.7972894628082757,0.4364614134694225,0.0,0.0,0.4364614134694225,10.0,14.0
93,1042863499,3.4599318504333496,0.060966395892027875,0.6566386268500785,0.1718740477265389,0.9604459566280953,0.7998953077298099,0.595900040222704,0.0,0.0,0.595900040222704,14.0,10.0
94,1517516242,3.3510258197784424,0.08271838322273078,0.618534407140596,0.17658489818594936,0.9560362391259075,0.8063560899693926,0.5162394829286343,0.0,0.0,0.5162394829286343,12.0,12.0
95,1882694852,3.592890739440918,0.0530242493560071,0.5872275396297466,0.13646579438172865,0.966767312383142,0.8518036836385703,0.5561049327516777,0.0,0.0,0.5561049327516777,13.0,11.0
96,894659845,3.8558669090270996,0.05101639007430075,0.76274397693699,0.15565182155552468,0.9456939782648887,0.8063389444247211,0.5938219308303558,0.0,0.0,0.5938219308303558,14.0,10.0
97,783972399,3.5559022426605225,0.05810804577094184,0.8165875537500449,0.13663461288350778,0.9508757972830302,0.8262764859553036,0.5953084344721191,0.0,0.0,0.5953084344721191,14.0,10.0
98,1116900570,3.6218819618225098,0.07017133348405279,0.7891148227591482,0.2148990549004861,0.9599099783592792,0.7665946360408222,0.5541339192633504,0.0,0.0,0.5541339192633504,13.0,11.0
99,985027930,3.634934663772583,0.07752087446343517,0.855048023844556,0.21895808496784117,0.9367001952132563,0.7648608181047496,0.43493866001945064,0.0,0.0,0.43493866001945064,10.0,14.0
100,776696670,3.523912191390991,0.0712224663629448,0.8652428564713371,0.14626290906922582,0.9651911912778388,0.8238331262205054,0.5961487018753364,0.0,0.0,0.5961487018753364,14.0,10.0
101,1543079021,3.5369081497192383,0.058104769511477625,0.6630820248698329,0.18031019300320786,0.9553206445003316,0.79133469049497,0.5948634283351896,0.0,0.0,0.5948634283351896,14.0,10.0
102,753675063,3.8828582763671875,0.07956056107204336,0.8497050945720198,0.1573536053485654,0.9704417591922586,0.8336577385779006,0.5563374199074733,0.0,0.0,0.5563374199074733,13.0,11.0
103,368686308,3.8388149738311768,0.06145795858804862,0.6697103913437366,0.1370113196087952,0.9467092016343783,0.8440126756640406,0.47393954884254674,0.0,0.0,0.47393954884254674,11.0,13.0
104,701058174,3.667867660522461,0.05926195379754398,0.8487516358345563,0.1522062029818031,0.9529080831772815,0.8095482693643835,0.43637816668368723,0.0,0.0,0.43637816668368723,10.0,14.0
105,1527229720,3.7459001541137695,0.06639595775481408,0.7006484063566191,0.1539799033390845,0.9650921199358506,0.8264955165913364,0.47630155021323334,0.0,0.0,0.47630155021323334,11.0,13.0
106,866355670,3.5848934650421143,0.06927107720702827,0.7956699290839119,0.18087275930463043,0.9625119388903248,0.8033190691217291,0.5950032362847394,0.0,0.0,0.5950032362847394,14.0,10.0
107,934013921,3.5579028129577637,0.08220492845412383,0.8497027160154335,0.17006532880086894,0.9593878377837742,0.8086681203275046,0.39728720317709587,0.0,0.0,0.39728720317709587,9.0,15.0
108,40808444,3.73590350151062,0.06417071139146925,0.699538286103716,0.14587065147047126,0.9608665403144964,0.84699647647312,0.4368060748994946,0.0,0.0,0.4368060748994946,10.0,14.0
109,1611039777,3.5748960971832275,0.051076541162092245,0.8471767602623399,0.1716197820715048,0.9701311524165263,0.8171603554712508,0.5554002137156087,0.0,0.0,0.5554002137156087,13.0,11.0
110,357017747,3.543905735015869,0.06497220071542455,0.7296138793257658,0.11230954278378143,0.9566049072959345,0.8625102432735788,0.5149487623355539,0.0,0.0,0.5149487623355539,12.0,12.0
111,1984751851,4.026813745498657,0.05846267028239861,0.7119386411781206,0.19914947153151746,0.9459273121595113,0.7670735318711013,0.5147088320546467,0.0,0.0,0.5147088320546467,12.0,12.0
112,1523601588,3.7168521881103516,0.06331640647116688,0.7344408086508427,0.1193553041718142,0.9621334234005162,0.8694412851983987,0.5944319393499166,0.0,0.0,0.5944319393499166,14.0,10.0
113,1105737611,3.543905735015869,0.0692412052592096,0.8270798067877696,0.20443375348786552,0.9667124333045698,0.7795254029975787,0.5570937518359705,0.0,0.0,0.5570937518359705,13.0,11.0
114,393891727,3.87985897064209,0.0681360021827342,0.45978548122617907,0.15773222279585566,0.9597078455993449,0.8324250450866043,0.43653877634907895,0.0,0.0,0.43653877634907895,10.0,14.0
115,1037902708,3.6618690490722656,0.06432136465055607,0.8050631216359616,0.24562769497792078,0.9569708965771462,0.7337685810727543,0.5552972870023097,0.0,0.0,0.5552972870023097,13.0,11.0
116,1085249711,3.5778956413269043,0.06476720356362643,0.6504451129910391,0.141857915101941,0.9603989539577295,0.8317462905991829,0.5956983617858171,0.0,0.0,0.5956983617858171,14.0,10.0
117,1248230087,3.628936529159546,0.07479403522216334,0.7212820024923252,0.2295386864063875,0.9546124324249733,0.7455914766409479,0.4756677604059352,0.0,0.0,0.4756677604059352,11.0,13.0
118,2005900680,3.531909465789795,0.054016991010250176,0.7809850922758949,0.1132502636105417,0.9614584699977891,0.8588374852051882,0.5163158086789877,0.0,0.0,0.5163158086789877,12.0,12.0
119,2008544415,3.5928914546966553,0.054746287544296314,0.7971189009070503,0.2234802804860497,0.9601829633880381,0.7624104642575941,0.5542645662083333,0.0,0.0,0.5542645662083333,13.0,11.0
120,119332233,3.921846389770508,0.07355380580297967,0.7996602252490012,0.15363826902078045,0.9502704289573449,0.8369785772621952,0.43560468012981673,0.0,0.0,0.43560468012981673,10.0,14.0
121,208785646,3.593890428543091,0.06287979959134529,0.6863909113028638,0.13765037337542982,0.95291230945015,0.848925778332096,0.4363454721611265,0.0,0.0,0.4363454721611265,10.0,14.0
122,1536469360,3.4959211349487305,0.07375776843692844,0.6686926402130091,0.10266410053292606,0.9536030844798766,0.8635686696638656,0.35639447704615373,0.0,0.0,0.35639447704615373,8.0,16.0
123,558686474,3.66892409324646,0.061276028960579695,0.6281531583204484,0.17327977609381506,0.9590002594978061,0.8043651450923964,0.554423486098025,0.0,0.0,0.554423486098025,13.0,11.0
124,272957422,3.556901693344116,0.07783686731465717,0.7689784423531983,0.1376020927590978,0.9579140838303536,0.8482370255897322,0.5963046884306142,0.0,0.0,0.5963046884306142,14.0,10.0
125,1296582850,3.588892698287964,0.08281362064993178,0.7308862482466761,0.22845989416397341,0.9584603301048186,0.7783113182119421,0.595637903089657,0.0,0.0,0.595637903089657,14.0,10.0
126,204916245,3.667924404144287,0.06589572315046374,0.8205886879469881,0.1689240888336796,0.9520850675788531,0.8045687710378325,0.356683648840919,0.0,0.0,0.356683648840919,8.0,16.0
127,701325674,3.6218819618225098,0.07598541078874295,0.6854049606171351,0.1816899464421323,0.9617483852306887,0.7987198252250617,0.5950107545327237,0.0,0.0,0.5950107545327237,14.0,10.0
128,1052334331,3.530909776687622,0.08239975717982118,0.7357564565490639,0.1748304296767388,0.9598723645301542,0.8035259499445253,0.4760172518510693,0.0,0.0,0.4760172518510693,11.0,13.0
129,1033868181,3.5889487266540527,0.06179150751645818,0.5864956328610674,0.14021674014918653,0.9661395279586215,0.8280839476156396,0.5967246037201049,0.0,0.0,0.5967246037201049,14.0,10.0
130,1683230901,3.46992826461792,0.056204813569384234,0.7968209449952013,0.16569076215073403,0.9458651923197327,0.8008615133793421,0.3560437771627253,0.0,0.0,0.3560437771627253,8.0,16.0
131,1867642198,3.628880262374878,0.06044812812203284,0.8737138243608783,0.20909825940532048,0.9703119215533897,0.7721921843968085,0.5572035842117161,0.0,0.0,0.5572035842117161,13.0,11.0
132,44754348,3.8668630123138428,0.07006327914579556,0.7747434865437437,0.1601067287442855,0.9531811927147913,0.8133681241086425,0.514701616979705,0.0,0.0,0.514701616979705,12.0,12.0
133,1911272536,3.573896884918213,0.06946604952504667,0.596405203538619,0.15528213348434666,0.9562930548970279,0.8248727313485245,0.5550945884590965,0.0,0.0,0.5550945884590965,13.0,11.0
134,1854120673,3.687861204147339,0.049687873336384664,0.6704630032160324,0.17002809770214264,0.9508705970975683,0.8028063919269218,0.47530004322605834,0.0,0.0,0.47530004322605834,11.0,13.0
135,2019681900,3.578951835632324,0.052653789326221105,0.853342528768612,0.13929328672494828,0.961856505552342,0.8312030919393527,0.43580023939605694,0.0,0.0,0.43580023939605694,10.0,14.0
136,2043831889,3.5698978900909424,0.05349584606070281,0.830995030187752,0.18784775993160185,0.961096601162512,0.7985849405108985,0.476206943076511,0.0,0.0,0.476206943076511,11.0,13.0
137,1926041859,3.6168832778930664,0.07778167745845439,0.6388758541142847,0.17266520727576073,0.9667900460755547,0.8210985352968615,0.4763362331939247,0.0,0.0,0.4763362331939247,11.0,13.0
138,1532785696,3.6979150772094727,0.07462639059372526,0.6929411269896818,0.12349119349858721,0.971318224594405,0.864609395545831,0.47597002088640705,0.0,0.0,0.47597002088640705,11.0,13.0
139,1775769804,3.620882272720337,0.07942539699828713,0.6827467125254411,0.3136628169678634,0.953622479195447,0.6813790773552529,0.476409427107503,0.0,0.0,0.476409427107503,11.0,13.0
140,428232433,3.821820020675659,0.07592706689335735,0.7459491268948425,0.1675469066089744,0.9630217398543189,0.8149646887341706,0.5548088482062563,0.0,0.0,0.5548088482062563,13.0,11.0
